Architecture,Alpha,StationID,ATMP,DEWP,PRES,WDIR,WSPD,WTMP
CNN,0.5,42039,-17.508,,-20.701999999999998,-0.4820000000000064,-22.336000000000002,-22.36
CNN,0.5,42040,-34.029,-18.912000000000003,-18.878,-12.319999999999999,-23.482999999999997,-18.3
CNN,0.6,42001,-22.731,-17.9,-13.722,3.436,-22.004,-21.755000000000003
CNN,0.6,42002,-28.172,-20.642,-32.062999999999995,-4.4780000000000015,-25.413,-17.651000000000003
CNN,0.6,42003,-23.180999999999997,-19.964000000000002,-30.813,-14.980999999999998,-23.671,-30.32
CNN,0.6,42019,-22.404,-28.987,-29.354,-18.715000000000003,-19.508,-23.727999999999998
CNN,0.6,42020,-17.049,-32.307,-13.769,-3.5459999999999994,-16.647000000000002,-18.927999999999997
CNN,0.6,42035,-18.082,-19.771,-24.718,-20.222,-25.244,-20.586
CNN,0.6,42036,-21.919999999999998,-26.038999999999998,-25.918000000000003,-5.235999999999997,-34.024,
CNN,0.6,42039,-17.488999999999997,,-20.551,0.40799999999999415,-22.115000000000002,-22.696
CNN,0.6,42040,-34.063,-18.848000000000003,-19.114,-9.594999999999999,-23.631,-18.48
CNN,0.7,42001,-22.706,-17.922,-13.879999999999999,7.982999999999997,-22.221,-21.851
CNN,0.7,42002,-28.329,-20.81,-31.853999999999996,-2.8500000000000014,-25.309,-17.975
CNN,0.7,42003,-23.24,-20.086000000000002,-30.638,-9.082999999999998,-23.674,-30.272
CNN,0.7,42019,-22.665,-29.003999999999998,-28.991,-13.683000000000002,-19.576,-23.835
CNN,0.7,42020,-17.115000000000002,-32.266999999999996,-13.738999999999999,-3.3119999999999976,-16.744,-18.944
CNN,0.7,42035,-18.038,-19.718,-24.61,-18.797,-25.183,-20.727
CNN,0.7,42036,-22.136,-26.229,-25.912000000000003,-9.786999999999995,-33.932,
CNN,0.7,42039,-17.394,,-20.477999999999998,-3.0080000000000027,-21.975,-22.594
CNN,0.7,42040,-34.047000000000004,-18.948,-19.03,-5.4559999999999995,-23.721,-18.491
CNN,0.8,42001,-22.675,-18.054,-13.872,3.9269999999999996,-22.208000000000002,-21.743000000000002
CNN,0.8,42002,-28.26,-20.697999999999997,-32.14,-4.984999999999999,-25.266000000000002,-17.941000000000003
CNN,0.8,42003,-23.179,-20.092000000000002,-30.816,-16.06,-23.865,-30.22
CNN,0.8,42019,-22.689999999999998,-29.032999999999998,-29.334,-21.228,-19.719,-23.683
CNN,0.8,42020,-17.072000000000003,-32.326,-13.849,-7.212999999999997,-16.783,-18.999
CNN,0.8,42035,-18.089,-19.786,-24.892,-20.642000000000003,-25.381999999999998,-20.675
CNN,0.8,42036,-22.002,-26.166,-26.067,-13.632999999999996,-34.232,
CNN,0.8,42039,-17.476,,-20.706,-0.6170000000000044,-22.254,-22.38
CNN,0.8,42040,-34.003,-18.968,-19.109,-8.575999999999999,-23.593999999999998,-18.408
CNN,0.9,42001,-22.704,-17.927,-13.557,6.913999999999994,-22.057000000000002,-21.618000000000002
CNN,0.9,42002,-28.285,-20.671999999999997,-31.831999999999997,-4.82,-25.17,-17.637
CNN,0.9,42003,-23.148,-20.026,-30.87,-16.869999999999997,-23.735999999999997,-30.368
CNN,0.9,42019,-22.665,-29.041,-29.233,-20.164,-19.682000000000002,-23.601
CNN,0.9,42020,-17.032,-32.358,-13.741,-8.665999999999997,-16.574,-18.659
CNN,0.9,42035,-18.008,-19.851,-24.775000000000002,-17.911,-25.302999999999997,-20.541
CNN,0.9,42036,-22.096,-26.067,-25.886000000000003,-8.708999999999996,-34.146,
CNN,0.9,42039,-17.246,,-20.523999999999997,0.884999999999998,-22.169,-22.514
CNN,0.9,42040,-33.876000000000005,-18.747,-19.184,-2.4049999999999976,-23.839,-18.444
CNN,1.0,42001,-22.335,-17.818,-13.744,4.494,-21.942,-21.561
CNN,1.0,42002,-28.335,-20.787999999999997,-32.050999999999995,4.774000000000001,-25.296000000000003,-17.898000000000003
CNN,1.0,42003,-23.078,-19.871000000000002,-30.539,-17.75,-23.717,-30.323999999999998
CNN,1.0,42019,-22.616,-28.98,-29.069,-18.201,-19.532,-23.499
CNN,1.0,42020,-16.98,-32.288,-13.796999999999999,-11.387999999999998,-16.720000000000002,-18.778
CNN,1.0,42035,-17.864,-19.873,-24.73,-19.458000000000002,-25.267,-20.559
CNN,1.0,42036,-22.055999999999997,-26.162,-25.887,-7.376999999999995,-33.992000000000004,
CNN,1.0,42039,-17.331,,-20.483999999999998,4.459999999999994,-22.013,-22.443
CNN,1.0,42040,-33.878,-18.908,-19.041,-9.133999999999999,-23.426,-18.178
TCN,0.0,42001,0.0,0.0,0.0,0.0,0.0,0.0
TCN,0.0,42002,0.0,0.0,0.0,0.0,0.0,0.0
TCN,0.0,42003,0.0,0.0,0.0,0.0,0.0,0.0
TCN,0.0,42019,0.0,0.0,0.0,0.0,0.0,0.0
TCN,0.0,42020,0.0,0.0,0.0,0.0,0.0,0.0
TCN,0.0,42035,0.0,0.0,0.0,0.0,0.0,0.0
TCN,0.0,42036,0.0,0.0,0.0,0.0,0.0,
TCN,0.0,42039,0.0,,0.0,0.0,0.0,0.0
TCN,0.0,42040,0.0,0.0,0.0,0.0,0.0,0.0
TCN,0.1,42001,-14.868,-5.545,-18.249,-2.950000000000003,-8.502,-12.290000000000001
TCN,0.1,42002,-15.110999999999999,-13.911,-11.988999999999999,-0.7800000000000011,-5.417,-8.772
TCN,0.1,42003,-11.066,-8.073,-9.091000000000001,-8.77,-7.418,-8.716000000000001
TCN,0.1,42019,-4.758,-12.753,-5.641,-4.988999999999999,-4.925000000000001,-13.286
TCN,0.1,42020,-11.732,-11.886,-4.839,-1.7949999999999982,-8.914,-14.062
TCN,0.1,42035,-6.444999999999999,-10.245,-16.927999999999997,-6.8100000000000005,-5.02,-11.229
TCN,0.1,42036,-19.006999999999998,-5.933,-9.097,-5.003999999999998,-12.201,
TCN,0.1,42039,-10.482,,-4.972,-6.664999999999999,-9.439,-12.401
TCN,0.1,42040,-9.491,-7.622,-6.336,-7.633999999999999,-8.636,-16.005
TCN,0.2,42001,-14.826,-5.667000000000001,-17.921,-2.942999999999998,-8.147,-12.183
TCN,0.2,42002,-15.123999999999999,-13.658,-11.57,-0.8800000000000026,-5.4350000000000005,-8.758
TCN,0.2,42003,-11.047,-8.029,-8.850000000000001,-8.479000000000001,-6.779000000000001,-8.561
TCN,0.2,42019,-4.564,-12.693,-5.444,-3.2329999999999997,-4.755000000000001,-13.166
TCN,0.2,42020,-11.76,-11.77,-4.913,2.660999999999998,-8.828,-13.91
TCN,0.2,42035,-6.325,-10.046999999999999,-16.625999999999998,-4.45,-4.5809999999999995,-11.028
TCN,0.2,42036,-18.927,-5.954,-8.808,-5.959999999999997,-12.32,
TCN,0.2,42039,-10.4,,-4.776000000000001,-3.5549999999999997,-9.193000000000001,-12.233
TCN,0.2,42040,-9.474,-7.545999999999999,-6.3870000000000005,-6.616,-8.565,-15.948
TCN,0.3,42001,-14.71,-5.471,-18.106,-3.238999999999997,-8.342,-12.349
TCN,0.3,42002,-15.081999999999999,-13.889,-11.982999999999999,1.413999999999998,-5.367,-8.793
TCN,0.3,42003,-11.003,-8.036,-9.034,-6.074000000000001,-7.331,-8.638
TCN,0.3,42019,-4.761,-12.754,-5.595,-4.507,-5.114000000000001,-13.110999999999999
TCN,0.3,42020,-11.822,-11.815,-4.929,-2.9299999999999997,-8.968,-13.987
TCN,0.3,42035,-6.361,-10.336,-16.862,-7.224,-5.035,-11.12
TCN,0.3,42036,-19.023,-6.032,-9.142,-4.780999999999999,-12.359,
TCN,0.3,42039,-10.41,,-4.928,-2.333999999999996,-9.477,-12.353
TCN,0.3,42040,-9.507,-7.71,-6.397,-4.980999999999998,-8.675,-15.996
TCN,0.4,42001,-14.756,-5.591,-18.226,0.15800000000000125,-8.281,-12.234
TCN,0.4,42002,-14.972,-13.45,-11.584,2.3779999999999966,-5.199,-8.628
TCN,0.4,42003,-10.969,-7.79,-8.924000000000001,-6.912000000000001,-7.081,-8.675
TCN,0.4,42019,-4.609,-12.69,-5.552,-3.1109999999999998,-4.719,-13.164
TCN,0.4,42020,-11.626,-11.728,-4.957000000000001,-0.2270000000000003,-8.904,-13.817
TCN,0.4,42035,-6.117,-10.19,-16.712999999999997,-5.742,-4.577,-11.066
TCN,0.4,42036,-18.95,-5.926,-8.972,-3.8349999999999973,-11.971,
TCN,0.4,42039,-10.212,,-4.761,-1.686,-9.11,-12.219
TCN,0.4,42040,-9.388,-7.372999999999999,-6.3420000000000005,-5.086999999999998,-8.481,-15.916
TCN,0.5,42001,-14.925,-5.607,-17.98,-3.165999999999997,-8.38,-12.309000000000001
TCN,0.5,42002,-15.011999999999999,-13.716999999999999,-11.587,3.690999999999999,-4.841,-8.663
TCN,0.5,42003,-11.023,-8.011000000000001,-8.992,-7.184000000000001,-7.019,-8.649000000000001
TCN,0.5,42019,-4.687,-12.728,-5.357,-3.641,-4.853000000000001,-13.187
TCN,0.5,42020,-11.744,-11.825,-4.947,1.9640000000000022,-8.857,-13.887
TCN,0.5,42035,-6.181,-10.275,-16.738999999999997,-1.87,-4.683,-11.141
TCN,0.5,42036,-18.945,-5.93,-9.209999999999999,-0.2629999999999981,-12.151,
TCN,0.5,42039,-10.459,,-4.61,-5.299999999999997,-9.264000000000001,-12.238
TCN,0.5,42040,-9.508000000000001,-7.521,-6.101,-5.382999999999999,-8.565,-15.954
TCN,0.6,42001,-14.686,-5.605,-17.906,-5.057000000000002,-8.539,-12.308
TCN,0.6,42002,-15.149999999999999,-13.75,-11.915999999999999,-2.154,-4.948,-8.7
TCN,0.6,42003,-10.988,-8.09,-9.031,-9.682,-7.229,-8.607000000000001
TCN,0.6,42019,-4.825,-12.734,-5.555,-5.429,-4.966,-13.17
TCN,0.6,42020,-11.685,-11.776,-4.869000000000001,9.773,-8.769,-14.034
TCN,0.6,42035,-6.218999999999999,-10.131,-16.688,-3.3739999999999997,-4.862,-10.984
TCN,0.6,42036,-19.063,-5.864999999999999,-8.934999999999999,1.3430000000000035,-12.197,
TCN,0.6,42039,-10.369,,-4.764,-5.847000000000001,-9.261000000000001,-12.052
TCN,0.6,42040,-9.362,-7.513999999999999,-6.244,-8.809,-8.586,-15.718
TCN,0.7,42001,-14.837,-5.612,-18.17,-0.8590000000000018,-8.506,-12.279
TCN,0.7,42002,-14.988999999999999,-13.872,-11.776,-1.1940000000000026,-5.431,-8.681
TCN,0.7,42003,-10.943,-8.071,-8.999,-8.283000000000001,-7.298,-8.647
TCN,0.7,42019,-4.758,-12.751,-5.461,-5.804,-5.0,-13.19
TCN,0.7,42020,-11.791,-11.885,-4.8580000000000005,8.812999999999999,-8.95,-14.051
TCN,0.7,42035,-6.403,-10.321,-16.766,-6.966,-4.896,-11.113
TCN,0.7,42036,-18.948,-5.923,-9.004,-2.1219999999999963,-12.276,
TCN,0.7,42039,-10.481,,-5.093,-2.915999999999997,-9.578000000000001,-12.29
TCN,0.7,42040,-9.462,-7.622999999999999,-6.401,-1.8629999999999995,-8.681000000000001,-15.924
TCN,0.8,42001,-14.815,-5.125,-17.812,-0.2710000000000008,-8.065,-11.837
TCN,0.8,42002,-14.501999999999999,-13.751,-11.779,1.596,-5.4190000000000005,-8.126
TCN,0.8,42003,-10.925,-8.025,-8.829,-0.42600000000000016,-7.074000000000001,-8.261000000000001
TCN,0.8,42019,-4.799,-12.716,-5.41,-3.8119999999999994,-5.034000000000001,-12.817
TCN,0.8,42020,-11.623,-11.69,-4.779,6.8750000000000036,-8.738,-13.65
TCN,0.8,42035,-6.298,-10.155999999999999,-16.657999999999998,1.8160000000000007,-4.882,-11.015
TCN,0.8,42036,-18.831,-5.931,-9.216999999999999,5.265000000000001,-12.059,
TCN,0.8,42039,-10.276,,-5.026000000000001,-2.975999999999999,-9.471,-12.11
TCN,0.8,42040,-9.290000000000001,-7.362,-6.220000000000001,1.3800000000000026,-8.404,-15.594000000000001
TCN,0.9,42001,-14.748,-5.462000000000001,-18.064,-1.1090000000000018,-8.544,-12.196
TCN,0.9,42002,-14.770999999999999,-13.625,-11.77,1.3599999999999959,-5.416,-8.591
TCN,0.9,42003,-10.806,-7.8870000000000005,-9.034,-2.833,-7.471,-8.433
TCN,0.9,42019,-4.636,-12.887,-5.498,-2.5699999999999994,-4.881,-13.155
TCN,0.9,42020,-11.651,-11.777,-4.722,-1.0259999999999998,-8.961,-13.848
TCN,0.9,42035,-6.136,-10.27,-16.858,-7.441,-4.787999999999999,-10.961
TCN,0.9,42036,-18.791,-5.803,-8.899,-2.7049999999999983,-12.169,
TCN,0.9,42039,-10.237,,-4.7090000000000005,0.6820000000000022,-9.129000000000001,-12.096
TCN,0.9,42040,-9.422,-7.633,-6.354,-8.171,-8.676,-15.742
TCN,1.0,42001,-14.806000000000001,-5.640000000000001,-18.196,-3.6469999999999985,-8.433,-12.275
TCN,1.0,42002,-15.053999999999998,-13.921,-11.814,0.8000000000000007,-5.38,-8.786
TCN,1.0,42003,-11.04,-8.144,-9.077,-8.889000000000001,-7.353000000000001,-8.707
TCN,1.0,42019,-4.83,-12.953,-5.633,-4.427,-5.074000000000001,-13.298
TCN,1.0,42020,-11.728,-11.817,-4.8790000000000004,5.035,-9.018,-14.046
TCN,1.0,42035,-6.473,-10.421,-17.032999999999998,-6.069,-5.026,-11.202
TCN,1.0,42036,-19.04,-6.005,-9.165999999999999,-5.3189999999999955,-12.219,
TCN,1.0,42039,-10.491999999999999,,-4.989000000000001,0.5940000000000012,-9.187000000000001,-12.378
TCN,1.0,42040,-9.505,-7.6049999999999995,-6.362,-4.746999999999998,-8.638,-15.994
